ID,Ime,TrznaVrednost,Starost,Visina,Drzavljanstvo,MocnejsaNoga,Liga
350364,Joan Sastre,2.0,24,174,Spain,right,ES1
351478,Mikel Oyarzabal,70.0,24,181,Spain,left,ES1
351749,Kalvin Phillips,40.0,25,178,England,right,GB1
351809,Robin Le Normand,22.0,24,187,France,right,ES1
351816,Ismaël Bennacer,38.0,23,175,Algeria,left,IT1
351843,Yoann Salmier,1.5,28,188,French Guiana,right,FR1
352392,Lucas Perrin,1.8,22,188,France,right,FR1
353032,Omar Alderete,4.5,24,188,Paraguay,left,ES1
353211,Vagner,3.5,25,168,Cape Verde,right,FR1
353365,Marcus Coco,2.8,25,184,France,right,FR1
353366,Benjamin Pavard,35.0,25,186,France,right,L1
353399,Romain Del Castillo,4.5,25,172,France,left,FR1
353403,Samuel Moutoussamy,0.75,25,176,DR Congo,left,FR1
353609,Titas Krapikas,0.3,22,194,Lithuania,right,IT1
353796,Giulio Maggiore,7.5,23,184,Italy,right,IT1
353826,Robert Gumny,3.0,23,178,Poland,right,L1
353892,Hiroki Ito,0.55,22,186,Japan,left,L1
353922,Mert Müldür,9.0,22,184,Turkey,both,IT1
353948,Lucas Tousart,16.0,24,185,France,right,L1
354340,Rick van Drongelen,2.5,22,185,Netherlands,left,L1
354352,Frédéric Guilbert,6.0,26,178,France,right,GB1
354362,Rodrigo Bentancur,35.0,24,187,Uruguay,right,IT1
354697,Tachi,0.8,23,184,Spain,right,ES1
354726,Florian Sotoca,2.5,30,187,France,right,FR1
354741,Loren Morón,9.0,27,185,Spain,right,ES1
354909,Giorgio Altare,0.175,23,190,Italy,right,IT1
355336,Josete Miranda,0.2,23,170,Equatorial Guinea,right,ES1
355501,Amadou Diawara,14.0,24,183,Guinea,right,IT1
355628,Igor Zubeldia,20.0,24,181,Spain,right,ES1
355861,Arnaut Danjuma,15.0,24,178,Netherlands,right,ES1
355915,Cristian Romero,35.0,23,185,Argentina,right,GB1
356118,Suleiman Abdullahi,0.5,24,185,Nigeria,right,L1
356141,Daichi Kamada,25.0,25,184,Japan,right,L1
356197,Alfonso Pedraza,20.0,25,184,Spain,left,ES1
357003,Martin Erlic,3.0,23,193,Croatia,right,IT1
357047,Gautier Larsonneur,7.0,24,181,France,right,FR1
357072,Faitout Maouassa,12.0,23,170,France,left,FR1
357117,Alban Lafont,10.0,22,196,France,right,FR1
357119,Ibrahima Konaté,35.0,22,194,France,right,GB1
357147,Diogo Dalot,10.0,22,183,Portugal,right,GB1
357164,Rafael Leão,25.0,22,188,Portugal,right,IT1
357233,Leandro Barreiro,11.0,21,174,Luxembourg,right,L1
357498,Dusan Vlahovic,40.0,21,190,Serbia,left,IT1
357565,Rodri,70.0,25,191,Spain,right,GB1
357662,Declan Rice,70.0,22,185,England,right,GB1
357796,Domagoj Bradaric,6.0,21,178,Croatia,left,FR1
357884,Fernando Calero,2.5,25,184,Spain,right,ES1
357885,Pablo Fornals,18.0,25,178,Spain,right,GB1
357991,Alessandro Plizzari,1.5,21,187,Italy,right,IT1
357992,Raoul Bellanova,1.0,21,188,Italy,right,FR1
358003,Simone Canestrelli,0.3,20,192,Italy,right,IT1
358008,Gianluca Gaetano,1.8,21,181,Italy,right,IT1
358025,Brandon Baiye,0.35,20,177,Belgium,right,FR1
358166,Eldor Shomurodov,7.0,26,190,Uzbekistan,right,IT1
358250,Joseph Aidoo,6.0,25,184,Ghana,right,ES1
358509,Mehdi Chahiri,1.5,25,180,France,right,FR1
358515,Jean-Philippe Krasso,0.9,24,187,France,left,FR1
358870,Dennis Jastrzembski,0.45,21,177,Poland,left,L1
361065,Mitchel Bakker,10.0,21,185,Netherlands,left,L1
361081,Daishawn Redan,2.2,20,176,Netherlands,right,L1
361093,Sven Botman,28.0,21,195,Netherlands,left,FR1
361104,Sergiño Dest,30.0,20,175,United States,right,ES1
361254,Rafa Mir,12.0,24,191,Spain,right,ES1
361575,Tymoteusz Puchacz,3.5,22,180,Poland,left,L1
361914,Nayef Aguerd,8.0,25,190,Morocco,left,FR1
362086,Isi Palazón,1.5,26,169,Spain,left,ES1
362842,Arthur,40.0,25,172,Brazil,right,IT1
363205,Gabriel Jesus,60.0,24,175,Brazil,right,GB1
364132,Flavio Bianchi,0.25,21,,Italy,right,IT1
364133,Pietro Pellegri,6.0,20,188,Italy,right,FR1
364135,Moise Kean,35.0,21,183,Italy,right,GB1
364237,Mamadou Loum,2.5,24,188,Senegal,right,ES1
364240,Moussa Wagué,4.0,22,177,Senegal,right,ES1
365108,Dan Ndoye,4.0,20,184,Switzerland,right,FR1
365172,Patson Daka,22.0,22,183,Zambia,right,GB1
367464,Luís Maximiano,5.0,22,190,Portugal,both,ES1
367466,Thierry Correia,6.0,22,176,Portugal,right,ES1
368482,Riccardo Orsolini,15.0,24,183,Italy,left,IT1
368860,Torben Müsel,0.3,22,185,Germany,right,L1
369081,Fede Valverde,65.0,23,182,Uruguay,right,ES1
369567,Sasa Kalajdzic,22.0,24,200,Austria,left,L1
369674,Joakim Maehle,19.0,24,185,Denmark,right,IT1
370701,Michele Cerofolini,0.7,22,188,Italy,right,IT1
370789,Julian Ryerson,2.5,23,183,Norway,right,L1
370791,Pablo Rosario,6.0,24,188,Netherlands,right,FR1
370846,Timothy Weah,12.0,21,185,United States,right,FR1
371013,Ivor Pandur,1.0,21,187,Croatia,right,IT1
371142,Myziane Maolida,7.0,22,182,France,right,FR1
371150,Loïc Bessile,0.2,22,183,Togo,left,FR1
371174,Diego Lainez,8.0,21,167,Mexico,left,ES1
371247,Gabriel Brazão,0.6,20,192,Brazil,right,IT1
371371,Marash Kumbulla,25.0,21,191,Albania,right,IT1
371436,Francisco Sierralta,1.5,24,192,Chile,right,GB1
371814,Nathaniel Phillips,8.0,24,190,England,right,GB1
371816,Dimitry Bertaud,1.0,23,180,France,right,FR1
371998,Vinícius Júnior,40.0,21,176,Brazil,right,ES1
372240,Mads Bech Sörensen,4.0,22,193,Denmark,left,GB1
372246,Carlos Soler,40.0,24,180,Spain,right,ES1
372712,Ibrahima Sissoko,5.5,23,193,Mali,right,FR1
372720,Nicholas Pierini,0.5,23,176,Italy,right,IT1
372809,Petko Hristov,0.45,22,191,Bulgaria,right,IT1
373373,Lucas Martínez Quarta,10.0,25,183,Argentina,right,IT1
373714,Wuilker Fariñez,3.5,23,180,Venezuela,right,FR1
373899,Jacopo Segre,1.4,24,185,Italy,right,IT1
373916,Marcelo Saracchi,5.5,23,172,Uruguay,left,L1
374139,Junior Firpo,8.0,24,184,Dominican Republic,left,GB1
375137,Ismail Jakobs,7.0,22,183,Germany,left,FR1
375816,Manuel De Luca,0.8,23,192,Italy,both,IT1
376211,Matías Vargas,1.8,24,168,Argentina,right,ES1
376514,Mathí­as Olivera,12.0,23,185,Uruguay,left,ES1
376856,Charlie Goode,0.6,26,196,England,right,GB1
377387,Sergio Córdova,1.2,24,188,Venezuela,right,L1
377393,Pierre Lees Melou,7.0,28,185,France,right,GB1
377665,Arnór Sigurdsson,4.5,22,177,Iceland,right,IT1
378139,Aitor Ruibal,2.0,25,176,Spain,right,ES1
378260,David Schnegg,0.8,22,185,Austria,,IT1
378293,Yangel Herrera,18.0,23,184,Venezuela,right,GB1
378463,Franco Russo,0.4,26,186,Argentina,right,ES1
378710,Richarlison,55.0,24,184,Brazil,right,GB1
378953,Gerzino Nyamsi,3.5,24,194,France,right,FR1
378954,Joris Gnagnon,1.5,24,182,France,right,ES1
379548,Jokin Ezkieta,0.3,25,193,Spain,right,ES1
379807,Lyanco,5.0,24,187,Brazil,right,IT1
379869,Arthur Desmas,1.3,27,196,France,right,FR1
379979,Adrian Fein,4.0,22,187,Germany,both,L1
380350,Igor,5.0,23,185,Brazil,left,IT1
380598,Santi Comesaña,2.5,24,188,Spain,both,ES1
381362,Wesley,13.0,24,191,Brazil,right,GB1
381950,Alexis Saelemaekers,18.0,22,180,Belgium,right,IT1
381967,Albert Sambi Lokonga,12.0,21,183,Belgium,right,GB1
383109,Przemyslaw Placheta,2.0,23,178,Poland,left,GB1
383223,Baris Ekincier,0.1,22,181,Azerbaijan,both,L1
384060,Tino Kadewere,13.0,25,183,Zimbabwe,right,FR1
384461,Jakub Moder,10.0,22,191,Poland,right,GB1
384553,Luca Kilian,1.3,21,192,Germany,right,L1
384593,Alexis Claude-Maurice,12.0,23,174,France,right,FR1
384745,Tobias Raschl,0.7,21,177,Germany,right,L1
384859,Fabien Centonze,8.0,25,182,France,right,FR1
385817,Karol Fila,1.5,23,183,Poland,right,FR1
386047,Axel Disasi,18.0,23,190,France,right,FR1
386057,Julien Laporte,2.5,27,185,France,right,FR1
386446,Alessandro Buongiorno,2.5,22,190,Italy,left,IT1
386455,Riccardo Sottil,7.0,22,180,Italy,right,IT1
386552,Lassana Coulibaly,2.0,25,183,Mali,right,IT1
386726,Yusuf Yazici,20.0,24,183,Turkey,left,FR1
386755,Gianluca Frabotta,2.5,22,187,Italy,left,IT1
386914,Sam Lammers,6.0,24,189,Netherlands,both,IT1
387129,Rober Pier,1.2,26,182,Spain,right,ES1
387234,Szymon Zurkowski,2.0,23,185,Poland,right,IT1
387626,Leon Bailey,35.0,24,178,Jamaica,left,GB1
388160,Fraser Hornby,1.25,21,195,Scotland,left,FR1
388165,Yoane Wissa,10.0,24,180,DR Congo,right,GB1
388198,Nico Schlotterbeck,7.5,21,191,Germany,left,L1
388363,Maximilian Bauer,2.5,21,189,Germany,right,L1
388513,Mateu Morey Bauzà,7.0,21,173,Spain,right,L1
388516,Josep Martínez,2.5,23,191,Spain,right,L1
388815,Luca Unbehaun,1.5,20,185,Germany,right,L1
389837,Nicolò Casale,0.5,23,191,Italy,right,IT1
390117,Samuele Damiani,0.2,23,178,Italy,both,IT1
390159,Vincenzo Millico,1.2,21,174,Italy,right,IT1
390177,Nedim Bajrami,6.0,22,179,Albania,right,IT1
390664,Jacob Lungi Sörensen,1.8,23,184,Denmark,right,GB1
390688,Juan Iglesias,0.25,23,185,Spain,right,ES1
391005,Mads Roerslev Rasmussen,1.5,22,184,Denmark,right,GB1
391065,Hamed Junior Traorè,20.0,21,177,Cote d'Ivoire,both,IT1
391192,Jean-Claude Billong,0.9,27,192,Cameroon,right,FR1
391498,Mert Cetin,2.8,24,189,Turkey,right,IT1
391672,Elias Kratzer,0.125,21,178,Germany,right,L1
391719,Domingos Quina,3.0,21,173,Portugal,right,GB1
391720,Igor Silva,1.2,25,173,Brazil,right,FR1
392085,Nicolò Zaniolo,40.0,22,190,Italy,left,IT1
392124,Daniel Klein,0.1,20,192,Germany,right,L1
392131,Simon Asta,0.25,20,181,Germany,right,L1
392163,Noah Weißhaupt,0.4,19,181,Germany,right,L1
392538,Tommaso Pobega,6.0,22,188,Italy,both,IT1
392569,Gabriele Zappa,7.0,21,187,Italy,right,IT1
392757,Marc Guehi,10.0,21,182,England,right,GB1
392763,Ian Poveda,1.5,21,167,England,left,GB1
392765,Emile Smith Rowe,18.0,21,182,England,right,GB1
392768,Callum Hudson-Odoi,32.0,20,177,England,right,GB1
392770,Angel Gomes,6.0,20,168,England,right,FR1
392771,Ethan Ampadu,15.0,20,182,Wales,right,GB1
392775,Ryan Sessegnon,18.0,21,178,England,left,GB1
392810,Casimir Ninga,1.3,28,186,Chad,right,FR1
392956,Enrico Del Prato,1.7,21,183,Italy,right,IT1
392966,Nadir Zortea,0.7,22,175,Italy,right,IT1
393325,Josh Sargent,8.0,21,185,United States,right,GB1
393804,Sofian Kiyine,2.0,23,182,Morocco,right,IT1
394300,Davide Frattesi,8.5,21,184,Italy,right,IT1
394304,Manolo Portanova,1.0,21,183,Italy,right,IT1
394327,Boubacar Kamara,37.0,21,184,France,right,FR1
394328,Rafik Guitane,2.5,22,164,France,right,FR1
394346,Emanuel Vignato,6.0,20,175,Italy,right,IT1
394906,Charles Traoré,2.0,29,180,Mali,left,FR1
395083,Andreaw Gravillon,6.0,23,188,Guadeloupe,right,FR1
395234,Batista Mendy,0.5,21,191,France,right,FR1
395236,Yacine Adli,9.0,21,186,France,right,FR1
395237,Maxence Caqueret,17.0,21,174,France,right,FR1
395242,Alexis Flips,0.525,21,173,France,right,FR1
395251,Sébastien Cibois,0.4,23,192,France,right,FR1
395516,Moussa Diaby,38.0,22,170,France,left,L1
395519,Metehan Güçlü,0.3,22,182,Turkey,left,FR1
395693,Houssem Aouar,42.0,23,175,France,right,FR1
395694,Yassin Fekir,0.3,24,170,France,right,ES1
395739,Kevin Piscopo,0.2,23,181,Italy,right,IT1
396107,Javi Díaz,0.4,24,185,Spain,right,ES1
396324,Carlos Isaac,0.2,23,184,Spain,right,ES1
396333,Francisco Montero,3.7,22,185,Spain,left,ES1
396894,Maxi Gómez,25.0,25,186,Uruguay,right,ES1
397033,Sandro Tonali,27.0,21,181,Italy,right,IT1
397171,Gideon Mensah,2.5,23,178,Ghana,left,FR1
397225,Alessandro Zanoli,0.2,20,188,Italy,right,IT1
397676,Dani Cárdenas,0.6,24,185,Spain,right,ES1
398031,Fabio Maistro,1.0,23,180,Italy,right,IT1
398065,Harvey Barnes,35.0,23,182,England,right,GB1
398073,Achraf Hakimi,60.0,22,181,Morocco,right,FR1
398131,Cristian Rivero,0.3,23,188,Spain,right,ES1
398163,Gonzalo Villar,15.0,23,181,Spain,right,IT1
398184,Ferran Torres,50.0,21,184,Spain,right,GB1
398808,Martin Hongla,5.0,23,181,Cameroon,right,IT1
399383,Mathieu Cafaro,7.0,24,175,France,right,FR1
399543,Rémi Oudin,7.0,24,186,France,left,FR1
399775,Miguelón,1.6,25,170,Spain,right,ES1
399776,Pau Torres,50.0,24,191,Spain,left,ES1
399780,Darío Poveda,0.4,24,187,Spain,right,ES1
400485,Adam Ounas,8.0,24,172,Algeria,left,IT1
400489,Eljif Elmas,17.0,21,182,North Macedonia,right,IT1
400546,Nikolas Nartey,1.2,21,185,Denmark,left,L1
401173,Jadon Sancho,100.0,21,180,England,right,GB1
401527,Rogério,6.0,23,178,Brazil,left,IT1
401530,Éder Militão,40.0,23,186,Brazil,right,ES1
401578,Exequiel Palacios,13.0,22,177,Argentina,right,L1
401604,Michal Karbownik,5.0,20,175,Poland,right,GB1
401624,Edgar González,1.2,24,193,Spain,right,ES1
401920,Kingsley Michael,0.5,21,176,Nigeria,right,IT1
401922,Samuel Chukwueze,20.0,22,172,Nigeria,left,ES1
401923,Victor Osimhen,50.0,22,186,Nigeria,right,IT1
402008,Amadou Haidara,24.0,23,175,Mali,right,L1
402117,Jules Keita,0.5,23,168,Guinea,right,FR1
402733,Gonzalo Montiel,17.0,24,176,Argentina,right,ES1
403151,Robert Sánchez,8.0,23,197,Spain,,GB1
403898,Jordan Beyer,2.0,21,187,Germany,right,L1
404260,Aleksa Terzic,2.0,22,184,Serbia,left,IT1
404584,Marcus Forss,4.5,22,182,Finland,right,GB1
404839,Andriy Lunin,3.0,22,191,Ukraine,right,ES1
405398,Takefusa Kubo,15.0,20,173,Japan,left,ES1
405568,Maurice Malone,0.65,21,187,Germany,left,L1
405689,Merveille Papela,0.4,20,174,Germany,right,L1
405885,Giacomo Raspadori,15.0,21,172,Italy,both,IT1
406008,Yan Valery,3.0,22,180,France,right,GB1
406040,Ademola Lookman,11.0,23,174,England,right,L1
406042,Dennis Johnsen,0.8,23,185,Norway,right,IT1
406625,Lautaro Martínez,80.0,23,174,Argentina,right,IT1
406635,Phil Foden,80.0,21,171,England,left,GB1
406638,Oliver Skipp,10.0,20,175,England,right,GB1
406640,Felix Nmecha,0.45,20,185,England,right,L1
407885,Wajdi Kechrida,1.5,25,184,Tunisia,right,IT1
408471,Javi Puado,6.0,23,177,Spain,right,ES1
409106,Peter Etebo,3.2,25,174,Nigeria,right,GB1
409344,Calvin Stengs,14.0,22,182,Netherlands,left,FR1
410158,Rodrigo Becão,5.0,25,191,Brazil,right,IT1
410185,Ronaël Pierre-Gabriel,4.0,23,177,France,right,FR1
410225,Ismaïla Sarr,22.0,23,185,Senegal,right,GB1
410425,Yves Bissouma,25.0,24,182,Mali,right,GB1
410708,Pascal Struijk,9.0,22,190,Netherlands,left,GB1
411287,Justin Hoogma,2.0,23,190,Netherlands,left,L1
411295,Raphinha,30.0,24,175,Brazil,left,GB1
411975,Jules Koundé,60.0,22,178,France,right,ES1
412045,Pol Lozano,0.8,21,176,Spain,right,ES1
412095,Ihsan Sacko,0.5,24,183,France,right,FR1
412363,Rodrygo,35.0,20,174,Brazil,right,ES1
412660,Keinan Davis,3.0,23,189,England,left,GB1
412669,Francisco Trincão,22.0,21,184,Portugal,left,GB1
412671,Quentin Boisgard,2.5,24,174,France,right,FR1
412932,Myron Boadu,14.0,20,183,Netherlands,right,FR1
413032,Ibrahima Diallo,15.0,22,179,France,right,GB1
413039,Bryan Mbeumo,16.0,22,171,France,left,GB1
413112,Aurélien Tchouaméni,30.0,21,185,France,right,FR1
413118,Sikou Niakaté,2.2,22,186,France,left,FR1
413220,James Justin,17.0,23,183,England,right,GB1
413262,Dani Raba,0.9,25,184,Spain,left,ES1
413403,Ezri Konsa,25.0,23,183,England,right,GB1
413507,Nikola Milenkovic,25.0,23,195,Serbia,right,IT1
413605,David Okereke,2.8,23,182,Nigeria,right,IT1
413843,Keven Schlotterbeck,7.5,24,189,Germany,left,L1
414908,Marshall Munetsi,2.5,25,187,Zimbabwe,right,FR1
415646,Bruno Jordão,2.5,22,180,Portugal,right,GB1
415912,Konstantinos Mavropanos,6.0,23,194,Greece,right,L1
416108,Youcef Atal,15.0,25,176,Algeria,both,FR1
416380,Ragnar Ache,1.8,23,183,Germany,right,L1
417346,Jack Harrison,15.0,24,175,England,left,GB1
417575,Uros Racic,10.0,23,193,Serbia,both,ES1
417896,Nicola Rauti,0.35,21,180,Italy,right,IT1
418560,Erling Haaland,130.0,21,194,Norway,left,L1
418561,Kristoffer Klaesson,2.0,20,189,Norway,left,GB1
418658,Charles Abi,3.0,21,187,France,left,FR1
418659,Amine Gouiri,30.0,21,180,France,right,FR1
418660,Lenny Pintor,2.0,21,179,France,right,FR1
419025,Conor Coventry,0.2,21,177,Ireland,right,GB1
420002,Jean-Philippe Mateta,13.0,24,192,France,right,GB1
420064,Caio Henrique,12.0,24,179,Brazil,left,FR1
420465,Tiago Djaló,5.0,21,190,Portugal,right,FR1
421637,Frank Onyeka,6.0,23,183,Nigeria,right,GB1
421726,Keita Endo,1.3,23,175,Japan,right,L1
421765,Alessio Riccardi,0.9,20,178,Italy,right,IT1
422355,Jens Petter Hauge,9.5,21,184,Norway,right,L1
422460,Dani Gómez,1.5,23,178,Spain,right,ES1
422715,Arial Mendy,0.6,26,180,Senegal,left,FR1
422850,Ghislain Konan,6.0,25,176,Cote d'Ivoire,left,FR1
423436,Santiago Ascacíbar,6.5,24,168,Argentina,right,L1
423440,Martín Zubimendi,20.0,22,181,Spain,right,ES1
423444,Fran Beltrán,12.0,22,172,Spain,right,ES1
423614,Gabriele Corbo,0.8,21,186,Italy,right,IT1
423744,Billy Gilmour,10.0,20,170,Scotland,right,GB1
424042,Nahuel Molina,10.0,23,175,Argentina,right,IT1
424051,Samuel Kalu,7.0,23,177,Nigeria,right,FR1
424072,Mathias Pereira Lage,3.5,24,180,Portugal,right,FR1
424204,Alphonso Davies,70.0,20,183,Canada,left,L1
424784,Luis Suárez,10.0,23,185,Colombia,right,ES1
424881,Omar Richards,7.0,23,174,England,left,L1
425334,Matty Cash,22.0,24,185,England,right,GB1
425400,Farid El Melali,1.6,24,168,Algeria,both,FR1
426244,Lorenzo Colombini,0.25,20,,Italy,left,IT1
427161,Lebo Mothiba,2.0,25,182,South Africa,right,FR1
427197,William Bianda,0.5,21,185,France,left,IT1
427568,Aaron Ramsdale,12.0,23,191,England,right,GB1
428189,Tomas Ostrak,0.75,21,176,Czech Republic,right,L1
428791,Paulinho,13.0,21,177,Brazil,right,L1
428954,Stéphane Diarra,2.5,22,173,Cote d'Ivoire,left,FR1
429014,Morgan Gibbs-White,7.0,21,178,England,right,GB1
429563,Patrik Gunnarsson,0.4,20,190,Iceland,right,GB1
429874,Ansgar Knauff,3.0,19,180,Germany,right,L1
429901,Paul Akouokou,1.5,23,181,Cote d'Ivoire,right,ES1
430503,Jacopo Da Riva,0.7,20,187,Italy,both,IT1
431561,Roberto Massimo,2.5,20,181,Germany,right,L1
431698,Bosko Sutalo,3.5,21,188,Croatia,right,IT1
431755,Dejan Kulusevski,40.0,21,186,Sweden,left,IT1
432090,Nicolò Fagioli,1.2,20,178,Italy,right,IT1
432092,Roberto Piccoli,3.0,20,190,Italy,right,IT1
432281,Márton Dárdai,6.0,19,188,Germany,left,L1
432671,Luca Philipp,0.1,20,192,Germany,,L1
432982,Andreas Skov Olsen,6.5,21,187,Denmark,left,IT1
433049,Youssef En-Nesyri,40.0,24,189,Morocco,left,ES1
433177,Bukayo Saka,65.0,19,178,England,left,GB1
433186,Bali Mumba,0.5,19,,England,right,GB1
433188,Curtis Jones,30.0,20,185,England,right,GB1
433976,Tudor Baluta,2.0,22,192,Romania,right,GB1
434207,Aaron Connolly,7.0,21,175,Ireland,right,GB1
434223,Adam Idah,3.0,20,190,Ireland,right,GB1
434224,Maxence Lacroix,28.0,21,190,France,right,L1
434358,Sofiane Alakouch,2.0,23,175,France,right,FR1
434676,Ronaldo Vieira,5.0,23,178,England,right,IT1
435213,Léo Sena,2.0,25,175,Brazil,right,IT1
435228,Ardian Ismajli,2.5,24,185,Albania,right,IT1
435338,Gabriel,25.0,23,190,Brazil,left,GB1
438682,Daniel Fuzato,0.8,24,190,Brazil,right,IT1
438961,Michael Svoboda,0.6,22,195,Austria,right,IT1
439072,Matías Viña,5.0,23,180,Uruguay,left,IT1
439292,Sydney van Hooijdonk,0.5,21,190,Netherlands,right,IT1
442248,Ethan Pinnock,7.0,28,194,Jamaica,left,GB1
442531,Edouard Mendy,25.0,29,197,Senegal,right,GB1
442552,Houboulang Mendes,1.2,23,184,France,right,FR1
442805,Iddrisu Baba,1.5,25,182,Ghana,right,ES1
442891,Martin Terrier,13.0,24,184,France,right,FR1
443331,Patrick Osterhage,0.2,21,186,Germany,left,L1
443710,Angelo Stiller,2.5,20,183,Germany,left,L1
444208,Michael Obafemi,3.0,21,170,Ireland,right,GB1
444211,Will Smallbone,2.0,21,173,Ireland,right,GB1
444523,Lucas Paquetá,35.0,23,180,Brazil,left,FR1
445939,Omar Marmoush,2.0,22,177,Egypt,right,L1
446491,Daan Heymans,1.0,22,193,Belgium,right,IT1
447052,Peru Nolaskoain,3.0,22,186,Spain,right,ES1
447661,Douglas Luiz,35.0,23,177,Brazil,right,GB1
447896,Ruwen Werthmüller,0.15,20,183,Switzerland,right,L1
448177,Jessic Ngankam,1.2,21,184,Germany,right,L1
448344,Óscar Melendo,3.5,23,167,Spain,left,ES1
448628,Javi Galán,6.0,26,172,Spain,left,ES1
448632,Yehvann Diouf,0.5,21,190,France,right,FR1
448705,Diant Ramaj,0.25,19,189,Germany,both,L1
448844,Carlos Neva,4.0,25,174,Spain,left,ES1
448854,Emmanuel Dennis,5.0,23,175,Nigeria,right,GB1
449796,Alejandro Catena,2.5,26,194,Spain,right,ES1
450050,Jean-Ricner Bellegarde,5.5,23,170,France,right,FR1
450234,Marco John,4.0,19,184,Germany,left,L1
450417,Dylan Bronn,6.0,26,186,Tunisia,right,FR1
450936,Tanguy Ndombélé,50.0,24,181,France,right,GB1
451154,Federico Brancolini,0.5,20,192,Italy,right,IT1
451276,Dominik Szoboszlai,25.0,20,187,Hungary,right,L1
451340,Nunoo Sarpei,0.7,22,178,Ghana,right,L1
451403,Laurenz Dehl,0.25,19,181,Germany,,L1
451677,Christos Tzolis,12.0,19,179,Greece,right,GB1
451906,David Nemeth,4.0,20,191,Austria,both,L1
452192,Paul Grave,0.1,20,193,Germany,,L1
452876,Eden Massouema,0.3,24,184,Congo,,FR1
453016,Anthony Caci,5.0,24,184,France,right,FR1
453704,Álvaro Fernández,4.0,23,186,Spain,left,GB1
453824,Josh Maja,5.0,22,180,Nigeria,right,FR1
453865,Kimberly Ezekwem,0.3,20,187,Germany,left,L1
454238,Tomás Alarcón,1.5,22,176,Chile,right,ES1
455181,Jorge de Frutos,15.0,24,173,Spain,right,ES1
455349,Jon Morcillo,5.0,22,183,Spain,left,ES1
455922,Jan Olschowsky,0.3,19,183,Germany,right,L1
457931,Luiz Felipe,18.0,24,187,Brazil,right,IT1
458715,Robson Bambu,3.5,23,186,Brazil,right,FR1
459452,Riccardo Ladinetti,0.35,20,182,Italy,right,IT1
459463,Cucho Hernández,9.0,22,176,Colombia,right,GB1
459655,Matteo Lovato,7.0,21,188,Italy,right,IT1
459658,Andrea Cambiaso,0.2,21,181,Italy,left,IT1
459661,Eddie Salcedo,8.5,19,178,Italy,right,IT1
459953,Giacomo Manzari,0.1,20,178,Italy,left,IT1
460629,Colin Dagba,12.0,22,170,France,right,FR1
460654,Mehdi Zerkane,2.5,22,186,Algeria,left,FR1
460898,Damir Ceter,0.75,23,187,Colombia,right,IT1
461581,Malcolm Barcola,0.25,22,195,Togo,right,FR1
462250,João Félix,80.0,21,180,Portugal,both,ES1
462820,Andreas Söndergaard,0.2,20,188,Denmark,right,GB1
462832,Mads Bidstrup,0.9,20,175,Denmark,right,GB1
463527,Kjell Scherpen,2.8,21,202,Netherlands,right,GB1
463603,Benoît Badiashile,28.0,20,194,France,left,FR1
463618,Khéphren Thuram,9.0,20,191,France,right,FR1
463620,Willem Geubbels,6.0,20,185,France,right,FR1
463792,Luca Gemello,0.275,21,189,Italy,right,IT1
464446,Andri Fannar Baldursson,1.0,19,187,Iceland,right,IT1
464906,Sava-Arangel Cestic,1.5,20,192,Serbia,right,L1
465565,Dimitrije Kamenovic,2.0,21,188,Serbia,left,IT1
465606,Halil Dervisoglu,2.9,21,183,Turkey,right,GB1
465830,Mattéo Guendouzi,20.0,22,185,France,right,FR1
465836,Stefan Bajic,1.0,19,191,France,right,FR1
465955,Marcin Bulka,0.8,21,199,Poland,right,FR1
465967,Ander Guevara,7.5,24,180,Spain,right,ES1
466794,Eric García,20.0,20,183,Spain,right,ES1
466809,Konrad de la Fuente,4.0,20,176,United States,right,FR1
466810,Ansu Fati,60.0,18,178,Spain,right,ES1
467563,Armel Bella Kotchap,7.0,19,190,Germany,right,L1
467720,Youssoufa Moukoko,18.0,16,179,Germany,left,L1
467992,Samuele Ricci,9.0,20,174,Italy,right,IT1
468002,Ben Johnson,3.0,21,175,England,right,GB1
468700,Neyder Lozano,0.4,27,185,Colombia,left,ES1
469050,Nathan Collins,8.0,20,193,Ireland,right,GB1
469669,Yvan Neyou,5.0,24,180,Cameroon,right,FR1
469949,Noah Katterbach,5.5,20,180,Germany,left,L1
470594,Clinton Mola,1.0,20,183,England,left,L1
470794,Ivan Ilic,8.0,20,185,Serbia,left,IT1
470815,Niklas Tauer,0.7,20,183,Germany,right,L1
471004,Luis Binks,0.9,19,184,England,,IT1
471474,Javi Martínez,1.2,21,181,Spain,right,ES1
471582,Zaydou Youssouf,5.0,22,182,France,left,FR1
471690,Max Aarons,22.0,21,178,England,right,GB1
471901,Jonas Michelbrink,0.5,20,180,Germany,right,L1
472161,Mamadou Coulibaly,2.0,22,183,Senegal,right,IT1
472224,Felix Irorere,0.2,19,195,Germany,,L1
472234,Jannis Lang,0.2,19,188,Germany,right,L1
472243,Lilian Egloff,1.0,19,182,Germany,right,L1
472249,Jan Thielmann,4.0,19,178,Germany,right,L1
472423,Reece James,40.0,21,182,England,right,GB1
473050,Kevin Schade,0.45,19,183,Germany,,L1
473169,Brian Brobbey,7.5,19,180,Netherlands,right,L1
473887,David Heidenreich,0.4,21,191,Czech Republic,right,IT1
474662,Hugo Magnetti,0.7,23,172,France,left,FR1
474800,Facundo Medina,10.0,22,184,Argentina,left,FR1
